Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageQCVar	StdQCVar	MaxQCVar	MinQCVar	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossQCVar	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
31	2.6703575	2.7825706	10.870344	-0.74135095	2.7604363	2.9796476	9.654846	-1.6119682	15.375	47.260197	311.0	0.0	44.65	140.29051	851.0	0.0	1000.0	1000.0	1.375	1.45	42483.0	0.026551875	1550004.0	-1.1436443	0.42502162	0.6066503	-11.486472	-1.1436423	0.42498407	0.98897624	-10.146517	1.8438797	2.0921333	43.714878	-18.71511	1.5134875	5.5183697	196.68079	1e-08	1.9698325	4.5596533	82.21517	-12.759238	1.8633435	0.0009882896	0.0010084994	0.075657375	0.23290989	4.1631938e-05	-6.7587924	0.0012132535	4.9715553e-15	-18.420683	4.7108855e-13	-1.9698327	21.187477	699.46234	21630.422235250473
32	3.9237227	3.3872132	11.695841	-1.400524	2.8135095	3.4328063	13.75105	-1.2774613	24.788462	39.884613	155.0	0.0	19.825	61.80489	318.0	0.0	1000.0	1000.0	2.1730769	1.55	43772.0	0.02652848484848485	1600004.0	-1.1539569	0.45595235	0.69684136	-12.955912	-1.1539598	0.45593932	0.67157465	-12.698121	1.8345221	2.113025	42.71265	-12.878942	1.6054064	5.8801436	229.44368	1e-08	1.992536	4.545694	80.9433	-10.485407	1.8415987	0.0011958749	0.0012026775	0.07700671	0.23595825	1.8309396e-05	-6.4026513	0.0017281186	5.9089577e-15	-18.420683	4.616173e-13	-1.992536	21.08495	695.1419	22325.757672786713
33	4.2375746	4.739012	19.416946	-1.0631138	5.113757	4.8136683	20.404118	-0.3388849	11.083333	20.901388	93.0	0.0	58.125	133.82922	540.0	0.0	1000.0	1000.0	2.2083333	2.625	44510.0	0.02618235294117647	1650004.0	-1.2099023	0.47849944	0.2447198	-9.558352	-1.2099029	0.47845855	0.20583683	-9.905115	1.8333738	2.081374	42.587185	-17.43088	1.6303666	5.9009223	193.61234	1e-08	2.0034525	4.605864	96.61218	-13.210862	1.7727726	0.0012410351	0.0012659212	0.07474197	0.23130971	-5.213654e-07	-6.289695	0.0018996585	7.810151e-15	-18.420683	4.4883127e-13	-2.0034525	21.162159	699.8549	23025.40793633461
34	3.5059698	3.5196931	13.009136	-1.4568051	2.6311624	3.7632186	15.141352	-4.557626	21.461538	67.65536	447.0	0.0	29.625	99.08448	529.0	0.0	1000.0	1000.0	1.8846154	1.55	45420.0	0.025954285714285714	1700004.0	-1.2641366	0.5125202	0.39829397	-9.995554	-1.2641333	0.5124915	0.47400063	-9.757795	1.8274674	2.082259	56.49662	-20.865095	1.6812901	6.085278	204.20644	1e-08	1.9543308	4.482466	91.26484	-11.795104	1.8654376	0.0013723861	0.0013944827	0.07450693	0.23085682	8.9047506e-05	-6.4271812	0.001686833	7.0181957e-15	-18.420683	4.3491114e-13	-1.9543308	21.524342	701.73694	23727.233838796616
35	5.4278564	4.7684007	18.168945	-1.4841641	5.000205	5.3327136	21.05636	-0.6314254	23.645834	46.886604	189.0	0.0	18.05	54.020344	244.0	0.0	1000.0	1000.0	2.7916667	2.7	46609.0	0.02589388888888889	1750004.0	-1.2370131	0.49219933	0.17663604	-9.584463	-1.2370139	0.49217653	1.1114978	-10.727158	1.823909	2.0834095	54.676224	-18.522402	1.7186533	6.2275143	223.07242	1e-08	1.9735177	4.532137	84.29921	-12.330178	1.8675766	0.0012511035	0.0012743338	0.07493716	0.22972582	3.902422e-05	-6.571147	0.001464551	6.275653e-15	-18.420683	4.2351273e-13	-1.9735175	21.166769	693.2512	24420.37348175049
36	4.00425	3.899852	13.343633	-1.0640674	1.1046257	1.7122116	6.1798205	-1.4893749	19.711538	43.252094	210.0	0.0	28.7	138.49516	850.0	0.0	1000.0	1000.0	2.0384614	0.55	47580.0	0.02571891891891892	1800004.0	-1.1947643	0.46710327	1.1584058	-11.834749	-1.1947594	0.46709165	1.2152994	-11.954853	1.8403668	2.1376948	56.41868	-16.740458	1.6200078	5.8485794	196.73637	1e-08	1.9749603	4.538633	104.8713	-12.678898	1.9708912	0.0012196158	0.0012350442	0.076754905	0.23453203	3.751937e-05	-6.484918	0.001570936	4.670301e-15	-18.420683	4.1470844e-13	-1.9749603	21.246964	698.0201	25118.432739019394
37	3.741535	3.5785196	12.922442	-0.9261713	4.3056192	5.412227	22.418917	-1.1168727	33.3125	114.02087	758.0	0.0	24.55	98.7203	594.0	0.0	1000.0	1000.0	1.9375	2.3	49266.0	0.025929473684210527	1850004.0	-1.1971792	0.45617273	1.7016404	-11.360886	-1.1971816	0.45614374	1.8993673	-11.450682	1.8522782	2.1634493	61.457592	-17.879456	1.585577	6.1005363	239.92783	1e-08	2.0130727	4.8180995	95.234	-11.359232	1.909074	0.0011981773	0.0012123137	0.07816985	0.23737559	-1.5851661e-05	-6.503309	0.0015537728	5.622617e-15	-18.420683	4.0626066e-13	-2.0130732	19.496746	693.8819	25812.46747803688
38	4.911539	4.741831	16.912209	-1.4496365	2.492023	3.720744	19.220783	-0.609167	12.192307	26.301533	140.0	0.0	2.775	10.638345	55.0	0.0	1000.0	1000.0	2.4807692	1.375	49813.0	0.025545128205128206	1900004.0	-1.1917834	0.45143756	0.32971573	-8.23151	-1.1917821	0.45143485	0.72376907	-8.61114	1.8633794	2.1424608	52.693832	-12.465034	1.5449088	6.2697906	264.1366	1e-08	1.9837186	4.5451674	95.6349	-12.205381	2.0027633	0.0011475325	0.0011591763	0.079544514	0.23811512	3.427513e-05	-6.5030055	0.001545518	3.7736093e-15	-18.420683	3.9818417e-13	-1.9837183	21.265747	703.6786	26516.08726811409
39	4.45435	4.349455	15.58572	-0.82700557	2.1478562	2.7228122	10.150149	-0.738353	27.729166	71.293915	447.0	0.0	7.1	33.02938	210.0	0.0	1000.0	1000.0	2.3541667	1.25	51205.0	0.0256025	1950004.0	-1.1411954	0.432625	0.9298167	-10.347956	-1.1411922	0.43259737	0.83971584	-10.738683	1.8647007	2.1297364	42.073578	-14.148026	1.5454724	6.408472	279.53528	1e-08	1.9786141	4.411172	114.0691	-11.743996	2.0136871	0.0011309035	0.0011524928	0.08045751	0.23689239	4.31927e-05	-6.4512277	0.001621212	2.6493238e-15	-18.420683	3.9338647e-13	-1.9786141	21.238743	692.1581	27208.13680744171
40	3.0730922	3.348513	11.523915	-0.9850822	6.3276405	5.4000063	17.616562	-1.0319194	29.903847	122.53261	837.0	0.0	16.725	29.60151	130.0	0.0	1000.0	1000.0	1.6346154	3.575	52699.0	0.025706829268292684	2000004.0	-1.1296052	0.45279688	1.7167907	-12.076888	-1.1296034	0.45275405	1.8203962	-12.618172	1.8696003	2.1504724	53.665783	-13.890692	1.55	6.6743	312.3112	1e-08	1.9637626	4.462825	103.49111	-11.981508	1.9885312	0.0013704908	0.0014062456	0.080745004	0.23918897	5.9572114e-05	-6.59503	0.0014119771	2.9614616e-15	-18.420683	3.8945708e-13	-1.9637624	21.315037	693.12524	27902.77345252037
41	5.0394874	4.8103843	19.40428	-0.5980159	3.900227	3.988125	14.046436	-1.1140091	14.020833	30.738474	170.0	0.0	20.6	47.82823	243.0	0.0	1000.0	1000.0	2.75	2.025	53372.0	0.025415238095238095	2050004.0	-1.1494265	0.48330557	2.3953142	-13.529754	-1.1494228	0.48327836	2.1243324	-13.139638	1.85453	2.1723876	44.505974	-12.627175	1.6683277	7.127738	327.08765	1e-08	1.9767203	4.464812	99.51126	-12.989266	2.0930157	0.0016075973	0.00163062	0.082839005	0.2440288	3.8490718e-05	-6.5073543	0.0015587354	2.1275795e-15	-18.420683	3.8602886e-13	-1.97672	21.037016	699.51025	28600.870929718018
42	6.657474	5.724832	21.784464	-1.0676537	4.7997074	5.8673096	22.699528	-1.0781668	35.115383	84.05256	529.0	0.0	3.0	7.572978	32.0	0.0	1000.0	1000.0	3.4423077	2.55	55198.0	0.025673488372093024	2100004.0	-1.1533871	0.48674414	1.318143	-13.08751	-1.1533897	0.48671094	1.6315871	-12.809118	1.8760446	2.187728	46.974453	-13.77952	1.568216	7.034283	321.1449	1e-08	1.9454895	4.5571003	88.91942	-12.900911	2.0902479	0.0015875293	0.0016215033	0.08390621	0.24813643	0.000102090904	-6.4982	0.0015801736	2.3402468e-15	-18.420683	3.819212e-13	-1.9454894	20.999928	703.10486	29304.043100357056
43	6.34524	4.6712875	20.639488	-0.6963382	9.3876705	6.9394794	24.261662	0.047606777	16.854166	40.340214	249.0	0.0	36.875	66.217514	312.0	0.0	1000.0	1000.0	3.2083333	4.725	56111.0	0.025505	2150004.0	-1.1273423	0.44965884	1.7968836	-9.407223	-1.1273404	0.44963536	2.5979457	-9.60248	1.8799411	2.1853464	51.62667	-31.732979	1.5704185	7.0437155	291.7606	1e-08	1.9896743	4.8044043	111.60479	-11.527039	2.0977468	0.0014108499	0.0014219519	0.08484752	0.24747133	2.8832617e-05	-6.456115	0.0016428091	1.9207453e-15	-18.420683	3.7869854e-13	-1.9896743	21.290443	696.5029	30000.390425682068
44	6.639571	5.037609	17.959023	-1.6927395	9.741151	8.070799	24.317116	-0.922016	48.403847	108.76832	613.0	0.0	11.55	21.093777	89.0	0.0	1000.0	1000.0	3.4423077	5.025	58524.0	0.026010666666666668	2200004.0	-1.1264094	0.46109968	0.9205023	-11.234415	-1.1264104	0.4611053	0.9381616	-11.376414	1.8814149	2.1704664	41.72564	-37.40423	1.5529355	7.0446787	292.35486	1e-08	1.9740417	4.6380196	123.13733	-13.108954	2.0167804	0.0015428552	0.0015422809	0.085320294	0.24598426	4.6211673e-05	-6.4060974	0.0016997342	2.8318755e-15	-18.420683	3.75449e-13	-1.9740422	21.500614	699.16675	30699.581610918045
45	7.941185	6.3607206	21.482784	-2.221727	7.295108	7.7076936	23.62078	-0.5766139	23.479166	42.625298	263.0	0.0	10.8	16.149612	62.0	0.0	1000.0	1000.0	4.0625	3.675	59651.0	0.025935217391304347	2250004.0	-1.1245179	0.48499784	0.57756126	-9.221494	-1.1245269	0.4849548	0.6167718	-9.261674	1.9246347	2.1304915	44.88714	-45.33215	1.4188174	6.847829	296.14532	1e-08	2.0225122	4.1078596	86.423386	-15.575844	1.959791	0.0016099431	0.0016286694	0.08348226	0.24309215	-3.6104404e-05	-6.380875	0.0017645643	2.8705106e-15	-18.420683	3.708043e-13	-2.0225124	21.147207	696.5088	31396.282128810883
46	10.063134	6.926072	24.43741	-0.64845705	10.086715	8.204568	25.460701	-0.89355963	15.807693	19.954792	88.0	0.0	35.85	99.3319	630.0	0.0	1000.0	1000.0	4.9615383	5.25	60473.0	0.025733191489361703	2300004.0	-1.1123458	0.5067837	0.96436	-12.748858	-1.1123445	0.50674963	2.4139056	-11.573315	1.967194	2.0090666	50.636784	-38.445038	1.2863139	6.313679	300.33505	1e-08	1.9697657	4.08066	113.49509	-11.017576	1.9040471	0.0018283996	0.0018424591	0.077712685	0.2298159	6.366917e-05	-6.2703815	0.0019294448	2.0803726e-15	-18.420683	3.672373e-13	-1.9697654	20.794455	703.3081	32099.353635787964
47	9.756347	6.552087	22.166214	-0.04490225	8.821909	7.3882933	24.78499	-1.7002602	32.145832	47.57888	214.0	0.0	40.675	127.33271	809.0	0.0	1000.0	1000.0	4.9166665	4.425	62177.0	0.025907083333333334	2350004.0	-1.0786172	0.5000626	1.2457613	-14.383913	-1.0786154	0.5000948	1.2806039	-15.105848	2.0019271	1.8506645	51.660122	-23.743513	1.1725407	5.95876	328.56213	1e-08	1.993069	3.9853833	85.36323	-11.867354	1.7275422	0.0018178296	0.0018152249	0.069034815	0.20784476	1.9358458e-05	-6.3186536	0.0018425047	2.0489928e-15	-18.420683	3.640206e-13	-1.993069	21.182224	705.3538	32804.73357820511
48	9.860224	7.764814	27.79312	-1.3361473	5.6124873	5.7611337	21.858332	-0.8486545	42.28846	91.520775	558.0	0.0	8.925	16.646904	80.0	0.0	1000.0	1000.0	5.0576925	2.9	64215.0	0.026210204081632653	2400004.0	-1.0077834	0.5092397	1.4116366	-14.180062	-1.00778	0.50921834	1.7645247	-14.649178	2.0281007	1.6705455	62.971813	-26.830214	1.1141225	5.696764	291.866	1e-08	1.9836123	3.962874	91.1009	-15.027857	1.5562897	0.001896919	0.0019014151	0.05901749	0.18544158	2.8363056e-05	-6.4377956	0.0016304501	1.6718922e-15	-18.420683	3.6092846e-13	-1.9836125	21.271343	697.86646	33502.50600361824
49	8.617758	6.95474	25.411772	-0.9367404	8.677649	7.889119	27.762144	-0.30828455	30.354166	53.27933	308.0	0.0	37.075	85.76841	466.0	0.0	1000.0	1000.0	4.25	4.5	66010.0	0.026404	2450004.0	-0.93233126	0.5123595	0.7417786	-19.536037	-0.9323299	0.5123835	0.8965435	-19.917568	2.0694883	1.6626092	77.12247	-14.714403	1.0521675	5.8346834	337.42654	1e-08	1.9936817	3.8181374	73.99272	-12.205866	1.7075564	0.0019262988	0.0019197242	0.055414423	0.17914145	1.0307361e-05	-6.5810733	0.0014010477	-1.7359348e-15	-18.420683	3.6145802e-13	-1.993682	20.914974	697.7479	34200.497467279434
50	9.493576	6.192275	24.52453	1.1195593	5.764485	6.1534534	25.567762	-1.1879458	39.76923	73.326355	477.0	0.0	77.8	176.33408	811.0	0.0	1000.0	1000.0	4.6923075	2.9	67740.0	0.02656470588235294	2500004.0	-0.87617165	0.5127079	2.1323876	-14.129601	-0.8761711	0.51275593	2.0615032	-13.991093	2.065589	1.6966014	50.438232	-13.761372	1.0996768	5.9463625	331.65417	1e-08	1.9971107	4.053998	77.97427	-12.834544	1.6671172	0.0018384247	0.0018260025	0.053379375	0.17506711	7.2353528e-06	-6.695353	0.0012596912	-1.6279312e-15	-18.420683	3.6420771e-13	-1.9971106	20.831707	698.16223	34899.68417143822
51	7.986936	7.1261315	23.388378	-0.8923099	4.5407557	5.635829	19.782413	-1.1045985	22.6875	66.81415	465.0	0.0	4.525	13.540656	60.0	0.0	1000.0	1000.0	3.9166667	2.425	68875.0	0.026490384615384617	2550004.0	-0.89052534	0.52488136	1.1152743	-12.44715	-0.89052725	0.5248904	0.92643833	-11.035039	2.0703917	1.6426888	61.30614	-19.52206	1.0197948	5.2580404	342.73965	1e-08	1.9814857	3.775735	87.69251	-13.684814	1.6682721	0.0019371121	0.0019403318	0.04870004	0.16726032	2.9257522e-05	-6.6240473	0.0013624043	-2.3721425e-15	-18.420683	3.664981e-13	-1.9814855	20.50101	698.7165	35597.203630685806
52	8.462915	6.3077836	24.36286	-0.97061104	9.220306	8.110704	25.193977	-0.7699924	27.557692	49.31548	313.0	0.0	47.5	100.49179	532.0	0.0	1000.0	1000.0	4.326923	4.925	70262.0	0.026513962264150943	2600004.0	-0.82145923	0.5035557	1.765819	-9.013202	-0.8214615	0.50356925	2.2378576	-9.179792	2.0633535	1.5916412	71.853325	-19.746122	1.0171536	4.857341	297.951	1e-08	2.0028172	3.5246615	88.46468	-14.077149	1.7617719	0.0016574014	0.0016538309	0.044961847	0.16223098	-2.645905e-06	-6.7276893	0.001210446	-5.195174e-15	-18.420683	3.7227074e-13	-2.002817	21.20784	710.07465	36307.23372197151
53	7.8667884	7.227832	23.4136	-2.41623	7.9428496	7.190511	23.069382	-0.8227241	12.270833	24.477663	151.0	0.0	30.675	105.522606	672.0	0.0	1000.0	1000.0	4.1458335	4.05	70867.0	0.026247037037037037	2650004.0	-0.70881337	0.4990944	1.0407257	-7.0496593	-0.7088125	0.49909067	0.8892226	-7.203169	2.0651534	1.5812166	50.15235	-22.577827	0.95911	4.677187	301.9167	1e-08	1.9857318	3.5535104	72.40296	-12.312661	1.6498058	0.0015768018	0.0015808163	0.042237975	0.1570134	1.9622687e-05	-6.773785	0.0011608232	-5.7472515e-15	-18.420683	3.8060633e-13	-1.9857318	20.8522	696.4385	37003.8067343235
54	7.6054044	6.244166	22.760666	-0.765901	6.788121	7.359997	26.240664	-0.91266274	24.25	47.026947	237.0	0.0	36.1	116.66165	653.0	0.0	1000.0	1000.0	3.8846154	3.45	72112.0	0.026222545454545453	2700004.0	-0.65461874	0.50889516	1.2731416	-8.773721	-0.65462077	0.5088876	1.3641284	-9.162676	2.0609307	1.5534602	49.249043	-18.840183	0.92989653	4.481707	221.1778	1e-08	1.9918503	3.5703382	75.973076	-12.328485	1.505291	0.0016963175	0.0016974643	0.040035672	0.15249617	1.0062275e-05	-6.880668	0.0010445156	-4.563731e-15	-18.420683	3.8887884e-13	-1.9918503	20.96054	696.0039	37699.84832406044
55	11.811996	8.342105	25.867014	-0.84592384	7.004963	6.2258253	22.422813	-0.5219414	29.166666	60.098297	388.0	0.0	19.375	43.46475	265.0	0.0	1000.0	1000.0	6.0	3.475	73512.0	0.026254285714285713	2750004.0	-0.61487037	0.50611985	2.213465	-9.042948	-0.6148714	0.50613403	2.040517	-8.453944	2.052978	1.5014678	44.110825	-23.810028	0.95622224	4.6953087	254.18219	1e-08	1.9883782	3.4177387	69.547676	-12.585144	1.4589797	0.0017037528	0.0017058939	0.03859897	0.15073231	1.2878214e-05	-6.8641133	0.0010591272	-4.9315245e-15	-18.420683	3.9598503e-13	-1.9883783	21.377151	698.0868	38397.78858089447
56	10.313668	7.3332014	26.70131	0.29382524	8.84598	8.052969	28.639378	-0.607839	17.692308	27.4251	158.0	0.0	10.95	21.348244	108.0	0.0	1000.0	1000.0	5.1923075	4.65	74432.0	0.026116491228070176	2800004.0	-0.5651999	0.52419466	2.171361	-9.137087	-0.5652003	0.5242302	1.955028	-9.947474	2.0396254	1.552766	56.78984	-16.675821	0.9824369	4.8656135	248.01108	1e-08	2.0021574	3.4431965	84.025734	-13.417591	1.433131	0.001875593	0.0018635495	0.04200844	0.15914686	5.7920994e-07	-6.9226165	0.0010017528	-4.803552e-15	-18.420683	4.0403236e-13	-2.0021572	18.921566	701.6142	39099.56388735771
57	10.587256	7.3896093	25.95196	-0.56928396	7.6541033	7.3368697	25.504652	-0.24634767	24.541666	36.712826	187.0	0.0	15.3	32.676598	177.0	0.0	1000.0	1000.0	5.1666665	3.825	75610.0	0.026072413793103447	2850004.0	-0.5950203	0.5461145	2.6589832	-10.578034	-0.5950192	0.5461858	2.253158	-9.981069	2.0300033	1.5378165	51.029484	-22.09922	1.0048401	4.941899	278.52936	1e-08	1.9981303	3.5386653	87.07852	-13.578898	1.4389384	0.0021351664	0.0021066377	0.04207841	0.15942213	3.966439e-06	-6.8642745	0.0010636278	-4.5643573e-15	-18.420683	4.1186905e-13	-1.9981303	21.097885	710.95996	39810.51459026337
58	9.715988	7.419283	24.262968	-0.3345468	6.162351	7.2636185	26.405113	-0.7212562	34.346153	79.85344	366.0	0.0	23.95	113.884796	726.0	0.0	1000.0	1000.0	5.0	3.15	77396.0	0.02623593220338983	2900004.0	-0.6173117	0.55229217	1.810205	-13.409578	-0.6173135	0.55228627	1.9856659	-12.95871	2.0212839	1.532428	37.2536	-22.589	1.0231228	4.9520235	257.05814	1e-08	2.0000365	3.4427118	74.63403	-13.112457	1.454161	0.0022284512	0.002229371	0.042198077	0.16037284	1.8150104e-06	-6.8727875	0.0010565642	-4.7096247e-15	-18.420683	4.1894082e-13	-2.0000365	21.103283	699.963	40510.43772149086
59	8.456978	7.1541047	24.038849	-0.80844325	5.0782294	6.554668	23.761726	-0.42648745	20.333334	45.12452	293.0	0.0	10.775	30.083624	174.0	0.0	1000.0	1000.0	4.2916665	2.55	78410.0	0.026136666666666666	2950004.0	-0.6001704	0.54048467	1.9770277	-15.354547	-0.60017025	0.5405365	1.9241948	-15.821493	2.0067139	1.6154891	38.659126	-23.733858	1.0408298	4.8255014	279.69556	1e-08	1.9870347	3.4765105	100.35729	-13.813771	1.558663	0.0021227703	0.0021021976	0.04685572	0.17248738	1.7660015e-05	-6.8326464	0.0010955383	-5.9754647e-15	-18.420683	4.278563e-13	-1.9870347	21.45832	698.45276	41208.95202970505
60	6.0538473	6.4302297	23.22862	-0.94906944	8.303081	7.8297324	25.358423	-0.06019924	15.596154	43.752037	281.0	0.0	53.125	146.64091	805.0	0.0	1000.0	1000.0	3.1153846	4.175	79183.0	0.025961639344262294	3000004.0	-0.536883	0.5544659	2.016396	-14.683232	-0.5368799	0.5545105	2.4576867	-14.120836	2.0009265	1.6751573	44.493782	-21.932476	1.0200171	4.8196874	273.70703	1e-08	1.9950277	3.519458	90.75691	-12.582538	1.580331	0.0021819118	0.0021526443	0.049852505	0.17987205	7.63629e-06	-6.7892923	0.001138535	-7.041036e-15	-18.420683	4.3985667e-13	-1.9950277	20.956287	699.4173	41909.5812060833
61	8.0405035	7.7219715	22.392641	-0.5039951	5.0356927	6.1026535	24.026297	-1.1427989	12.0	17.914146	70.0	0.0	6.125	10.4837675	50.0	0.0	1000.0	1000.0	4.0416665	2.575	79868.0	0.025763870967741936	3050004.0	-0.56424725	0.60496885	1.3643924	-15.25571	-0.56425315	0.6050182	1.5437298	-15.251248	1.9932784	1.6764683	33.927998	-18.88203	1.0421903	5.034554	287.78226	1e-08	2.0002718	3.5614185	96.07959	-14.173587	1.572455	0.0025202408	0.0024988425	0.050621036	0.18170555	1.7990983e-06	-6.7016764	0.0012480234	-6.5011587e-15	-18.420683	4.5163875e-13	-2.0002718	21.354416	706.4364	42614.652351140976
62	8.621546	8.270227	27.597727	-1.0866743	6.335817	5.915393	20.662617	-1.2202113	19.461538	63.487873	454.0	0.0	20.5	87.40366	559.0	0.0	1000.0	1000.0	4.423077	3.275	80771.0	0.0256415873015873	3100004.0	-0.58311397	0.6384067	1.9387794	-18.496183	-0.5831125	0.6384614	1.5250976	-19.526957	2.0050316	1.6587266	36.01825	-17.03309	1.0047164	5.025231	291.74695	1e-08	1.9904503	3.6083136	78.300476	-12.511244	1.5926683	0.0027435839	0.0027291675	0.04885695	0.17881522	1.3064302e-05	-6.850375	0.0010799882	-6.8300332e-15	-18.420683	4.635122e-13	-1.9904503	21.449333	705.5675	43320.325144290924
63	8.996368	6.627995	23.951239	-0.6568098	6.759706	6.070419	20.748968	-0.77806026	14.791667	20.007248	95.0	0.0	17.025	41.46474	226.0	0.0	1000.0	1000.0	4.4791665	3.575	81531.0	0.0254784375	3150004.0	-0.6112103	0.6708501	2.284799	-21.18528	-0.61120725	0.6709645	2.2037652	-21.730894	2.0004606	1.6708574	37.23484	-13.558833	1.0237429	5.12757	290.83228	1e-08	1.99621	3.6356294	75.553375	-14.147443	1.6296153	0.003123316	0.0030843872	0.04957189	0.17943525	5.1577986e-06	-6.837862	0.0011002125	-7.0341555e-15	-18.420683	4.775741e-13	-1.9962099	21.284445	698.46045	44018.854384183884
64	9.4252	8.077736	27.00187	-1.1575505	7.117067	7.3375063	26.847912	-0.28625673	36.25	78.727104	418.0	0.0	16.975	41.747746	256.0	0.0	1000.0	1000.0	4.923077	3.575	83366.0	0.025651076923076922	3200004.0	-0.7017642	0.69431716	2.2812483	-36.183308	-0.70176405	0.6945901	2.2240906	-36.666992	1.983219	1.7003062	41.287308	-12.300029	1.0787048	5.357505	329.6053	1e-08	2.0016396	3.574954	91.291595	-16.409082	1.6900364	0.0037356731	0.003619568	0.05198334	0.18453497	-1.1332178e-06	-6.7034087	0.0012429823	-6.082762e-15	-18.420683	4.895679e-13	-2.0016396	20.994099	700.1845	44719.04290175438
65	9.246609	7.2174664	21.518497	-0.6631347	4.7223463	5.6872754	23.245008	-0.7679644	22.895834	38.429176	178.0	0.0	8.975	27.067036	151.0	0.0	1000.0	1000.0	4.5416665	2.325	84480.0	0.0256	3250004.0	-0.7617155	0.69285715	1.9675958	-27.305645	-0.76172143	0.69290996	1.9454219	-27.593285	1.9650047	1.7577801	41.479637	-13.37301	1.118214	5.5259776	351.83835	1e-08	1.9967372	3.5295267	83.332886	-14.471452	1.7327654	0.003625805	0.0035785083	0.054869898	0.18961129	6.654322e-06	-6.5985026	0.0013835166	-5.311037e-15	-18.420683	5.010708e-13	-1.9967372	21.41063	700.8473	45419.80202746391
66	7.9117985	6.9443836	24.292036	-0.202822	7.452132	8.446629	26.159369	-2.6470995	12.711538	23.517862	100.0	0.0	3.35	7.3503394	32.0	0.0	1000.0	1000.0	3.9423077	3.95	85126.0	0.025410746268656716	3300004.0	-0.7402718	0.66677755	1.5964888	-18.545298	-0.7402691	0.666859	1.5845126	-20.078217	1.9493941	1.8038188	38.591835	-18.181381	1.1276314	5.3852754	291.65256	1e-08	1.9906976	3.5689902	75.394035	-13.050528	1.6741569	0.003174604	0.0031724935	0.057283547	0.19405954	1.6600732e-05	-6.5683055	0.0014228343	-4.2402817e-15	-18.420683	5.1021833e-13	-1.9906975	21.039867	704.98444	46124.76188373566
67	10.019752	7.8769245	25.907846	-0.76119506	8.532528	7.1040473	24.796223	-0.64028704	16.645834	29.69041	158.0	0.0	8.775	17.380287	90.0	0.0	1000.0	1000.0	5.0416665	4.275	86037.0	0.025305	3350004.0	-0.66238654	0.649349	6.3093867	-16.930117	-0.6623837	0.64934736	4.924139	-17.384254	1.9504678	1.7950473	46.885025	-20.565844	1.1584015	5.699582	259.2999	1e-08	1.979039	3.4903224	77.75673	-13.151546	1.6568815	0.0030476209	0.0030578522	0.057263747	0.19340646	2.8064322e-05	-6.56168	0.0014390927	-5.597753e-15	-18.420683	5.199076e-13	-1.979039	21.133118	706.4358	46831.08711194992
68	12.463594	7.1081963	24.49629	-0.22346222	13.664713	8.742371	26.60243	0.13983938	15.942307	24.601763	111.0	0.0	23.525	55.73912	353.0	0.0	1000.0	1000.0	6.1923075	6.65	86754.0	0.02514608695652174	3400004.0	-0.55001295	0.6528313	4.377037	-22.4391	-0.55001366	0.6528551	4.570447	-22.1888	1.9611645	1.7952284	47.342346	-22.532082	1.1356329	5.7277403	253.76663	1e-08	2.011113	3.4669557	79.22607	-12.193503	1.5906135	0.0028752915	0.0028499991	0.057136778	0.19538179	-1.3535752e-05	-6.71994	0.0012354135	-6.7493584e-15	-18.420683	5.339727e-13	-2.0111132	20.85611	702.5963	47533.93098139763
69	11.446006	7.4381337	24.140408	-0.3355427	10.431837	9.320783	26.528744	-1.1716319	13.104167	22.643284	90.0	0.0	8.725	14.823947	57.0	0.0	1000.0	1000.0	5.7291665	5.45	87418.0	0.024976571428571428	3450004.0	-0.47597143	0.68499964	3.161628	-31.410437	-0.4759787	0.6852245	3.111871	-33.886703	1.9642825	1.7914107	42.18438	-25.594276	1.1283952	5.7975655	249.09805	1e-08	1.9790024	3.5725648	89.34137	-12.167841	1.5661778	0.0032901312	0.003231516	0.057108525	0.19389267	3.1565858e-05	-6.7359123	0.0012100863	-7.89814e-15	-18.420683	5.4986733e-13	-1.9790025	19.987373	700.6098	48234.321340322495
