Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQC1Vals	StdQC1Vals	MaxQC1Vals	MinQC1Vals	AverageQC2Vals	StdQC2Vals	MaxQC2Vals	MinQC2Vals	AverageQC1Var	StdQC1Var	MaxQC1Var	MinQC1Var	AverageQC2Var	StdQC2Var	MaxQC2Var	MinQC2Var	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC1	LossQC2	LossQC1Var	LossQC2Var	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
78	16.241035	9.202808	28.765581	-0.4198216	14.924263	9.237043	28.841469	-0.22240579	19.557692	41.876842	285.0	0.0	16.875	22.40445	79.0	0.0	1000.0	1000.0	8.134615	7.5	102359.0	0.02591367088607595	3900004.0	-0.35056892	0.7082259	1.3106825	-36.2034	-0.35055548	0.70838255	1.1727048	-42.84053	2.1469402	1.2661116	39.789932	-6.95564	2.1469407	1.266208	39.260933	-5.769449	0.5113629	2.6271186	237.32697	1e-08	0.51229197	2.6392357	239.49028	1e-08	1.9972469	3.2879906	91.78092	-12.521745	0.8802627	0.004342051	0.004258831	0.026305215	0.026497157	0.11167906	0.11129742	4.2920374e-06	-6.7558794	0.0011693431	-4.372599e-15	-18.420683	7.5831594e-13	-1.9972467	9.16058	251.28098	28017.816590309143
79	15.564588	9.0256195	27.175564	-0.2804185	8.818575	7.27483	23.521126	-0.55678046	15.958333	24.064114	116.0	0.0	10.325	15.062184	58.0	0.0	1000.0	1000.0	7.7916665	4.65	103131.0	0.02578275	3950004.0	-0.37884212	0.7147131	1.1140198	-40.89064	-0.37885368	0.7147038	1.1432334	-40.383194	2.1429088	1.267195	38.742516	-9.360902	2.1429107	1.2670796	38.335712	-8.824088	0.51994956	2.6642926	271.1925	1e-08	0.5203269	2.6695337	262.48898	1e-08	1.9999578	3.3012571	84.062065	-12.830832	0.98577076	0.004514451	0.0045120115	0.026977899	0.0269569	0.11280135	0.11242311	1.5380525e-06	-6.7637787	0.0011600248	-6.79587e-15	-18.420683	7.74061e-13	-1.9999577	9.2261715	249.7972	28267.561935424805
80	15.272237	8.589159	28.165289	0.55021054	13.450971	10.605713	28.70283	-0.45179182	22.0	56.226875	396.0	0.0	20.65	33.3808	174.0	0.0	1000.0	1000.0	7.576923	6.775	104269.0	0.025745432098765432	4000004.0	-0.4035061	0.7217481	1.8042393	-45.568226	-0.40349907	0.7218138	1.7630787	-46.593876	2.1405177	1.2419957	36.74763	-14.322844	2.140515	1.2419686	36.280716	-17.911503	0.51474744	2.642755	241.15666	1e-08	0.5155659	2.6475203	239.31947	1e-08	2.0003214	3.2989514	92.55024	-12.996739	0.93111736	0.0045367563	0.0044577667	0.026611773	0.026654275	0.111446194	0.110740155	1.0094333e-06	-6.7621365	0.0011652454	-4.861431e-15	-18.420683	7.941228e-13	-2.0003211	9.063328	250.15356	28518.074173927307
81	14.956382	8.930045	27.504217	-0.43396464	13.233508	9.044504	28.258001	-0.06668359	20.5625	37.433777	251.0	0.0	10.875	18.364622	81.0	0.0	1000.0	1000.0	7.4791665	6.65	105297.0	0.025682195121951218	4050004.0	-0.3926913	0.7074571	3.7450247	-37.19472	-0.39270625	0.7074971	3.9639244	-35.3579	2.1382277	1.2618861	35.15578	-17.36064	2.138226	1.2618861	33.345154	-17.759304	0.5177217	2.581804	230.522	1e-08	0.51811135	2.5833156	213.50835	1e-08	2.0008714	3.2602403	90.60943	-13.082277	0.93853724	0.0041686534	0.0041805757	0.026905093	0.027080107	0.11321133	0.11292621	1.3258457e-07	-6.7463036	0.0011815913	-5.422519e-15	-18.420683	8.0999e-13	-2.0008717	9.169255	249.4166	28767.100630044937
82	14.495728	8.829939	27.461758	-0.07600273	20.98635	7.69349	28.426283	2.7703292	21.211538	28.937822	163.0	0.0	28.95	31.752916	128.0	0.0	1000.0	1000.0	7.019231	10.15	106359.0	0.025628674698795182	4100004.0	-0.32725704	0.72707266	1.192222	-51.349194	-0.3272478	0.7272533	1.6057788	-57.775776	2.137685	1.2626498	34.59563	-14.248918	2.1376808	1.2625788	33.22256	-13.281113	0.5141679	2.5150542	205.67242	1e-08	0.5141009	2.500876	195.471	1e-08	1.9948936	3.25881	86.10821	-12.727968	0.8757136	0.0043482673	0.0042625773	0.027056938	0.0269893	0.11349142	0.11294094	7.51133e-06	-6.73676	0.0011922374	-5.7167194e-15	-18.420683	8.2888015e-13	-1.9948934	9.180598	249.53859	29016.651779413223
83	14.180038	8.940442	26.396013	-0.050501015	11.025426	10.133864	28.885231	-0.64997417	23.25	36.250576	232.0	0.0	25.5	87.524284	562.0	0.0	1000.0	1000.0	6.7916665	5.55	107575.0	0.025613095238095237	4150004.0	-0.3186782	0.7590679	1.5929799	-53.181194	-0.31868488	0.75892293	1.8179243	-54.575897	2.1367571	1.2587035	38.807278	-15.002247	2.1367738	1.258902	39.08689	-14.389703	0.5121802	2.5378244	215.45981	1e-08	0.51242065	2.5346851	220.01018	1e-08	1.9979488	3.2451293	90.40603	-12.395885	0.9231935	0.0048682094	0.0049962355	0.026865972	0.026947374	0.11354465	0.113116115	3.3779788e-06	-6.741842	0.0011856322	-7.8141856e-15	-18.420683	8.513838e-13	-1.9979488	9.302101	249.95123	29266.527640104294
84	15.231424	9.06372	26.854116	-0.21822518	15.373093	9.753254	27.393469	-0.23733316	29.384615	48.235462	299.0	0.0	20.4	19.229923	67.0	0.0	1000.0	1000.0	7.519231	7.6	109003.0	0.025647764705882353	4200004.0	-0.3293696	0.745623	1.3069137	-61.836536	-0.3293617	0.7451486	1.3985451	-56.781757	2.1348734	1.2612059	35.468124	-11.301475	2.1348476	1.2611868	36.120422	-10.396281	0.508308	2.5256	199.07358	1e-08	0.5077681	2.51012	194.30188	1e-08	2.0012288	3.2469115	86.00513	-14.287046	0.8960935	0.004591688	0.0049033947	0.02705273	0.02728454	0.11462832	0.11448075	2.6367425e-07	-6.755552	0.0011692846	-6.391586e-15	-18.420683	8.7465354e-13	-2.0012286	9.232857	250.16083	29516.700018167496
85	18.256815	7.996892	28.81797	2.2844892	17.604912	9.356158	27.897242	0.08106311	39.458332	99.00083	673.0	0.0	27.225	41.17796	204.0	0.0	1000.0	1000.0	8.875	8.7	110920.0	0.0257953488372093	4250004.0	-0.31811047	0.7341498	2.234881	-29.204681	-0.31811714	0.73355347	2.0556228	-29.573938	2.1330361	1.2693446	34.35554	-7.855791	2.1330347	1.268927	34.186306	-7.8623734	0.5148581	2.5941195	209.05992	1e-08	0.51340455	2.567839	195.04811	1e-08	2.0000105	3.2107027	111.49131	-12.304666	0.9214641	0.0043144105	0.004639571	0.027682744	0.027944408	0.11661426	0.11657672	1.0768485e-06	-6.80336	0.0011147354	-7.937615e-15	-18.420683	9.0047024e-13	-2.0000107	9.224171	249.45828	29766.255766630173
86	16.388338	9.003527	27.391403	-0.17229056	17.359924	8.772746	28.35254	-0.06817352	18.384615	25.921595	156.0	0.0	16.625	19.286896	67.0	0.0	1000.0	1000.0	8.134615	8.7	111853.0	0.025713333333333335	4300004.0	-0.2908975	0.7161795	2.563312	-27.473053	-0.290903	0.7161198	2.6867242	-29.691257	2.1338763	1.2644688	32.925068	-7.175786	2.1338954	1.264187	36.585293	-8.017545	0.5193846	2.6824646	211.85023	1e-08	0.5185623	2.6736836	212.267	1e-08	2.0005312	3.1786249	96.97935	-15.7934265	0.873757	0.0041931565	0.0042597535	0.028032685	0.0284526	0.1179242	0.11791668	7.7512385e-07	-6.814905	0.0011040366	-7.6190995e-15	-18.420683	9.295767e-13	-2.0005312	9.238329	249.56886	30015.737344503403
87	17.057135	9.455146	28.789707	-0.31410187	18.872238	7.875948	29.59421	-0.3503443	26.625	35.44516	173.0	0.0	32.125	29.72725	150.0	0.0	1000.0	1000.0	8.5	9.175	113131.0	0.02571159090909091	4350004.0	-0.2433033	0.71473646	1.3075438	-22.851707	-0.24330977	0.7146777	1.4537734	-25.319572	2.1364393	1.2372552	34.49599	-7.03605	2.1364398	1.2373649	34.49463	-7.5478897	0.5068487	2.6744745	210.55081	1e-08	0.50550795	2.6537266	216.65941	1e-08	2.0027292	3.1890922	98.19087	-12.109321	0.84199554	0.004149145	0.004180472	0.027780006	0.027957939	0.11690443	0.11687358	-2.367267e-06	-6.787149	0.0011335246	-8.9748375e-15	-18.420683	9.614252e-13	-2.0027292	9.0725975	249.16898	30264.917204380035
88	17.593157	8.2855835	29.67629	0.6710751	11.383245	8.992523	29.838285	-0.17253758	24.01923	47.479347	331.0	0.0	21.25	52.63447	328.0	0.0	1000.0	1000.0	8.519231	5.525	114380.0	0.025703370786516855	4400004.0	-0.19582254	0.736657	1.3934431	-44.316456	-0.19582002	0.7369917	1.3816814	-47.329212	2.1396432	1.1984601	33.582176	-7.018824	2.1396291	1.1982971	34.93453	-7.685534	0.4982044	2.6312087	221.29982	1e-08	0.49624974	2.609937	209.23549	1e-08	1.9959272	3.101721	84.086975	-11.447193	0.8389602	0.004691031	0.0045169885	0.027367571	0.027499106	0.1153915	0.115511775	6.4497935e-06	-6.7798805	0.0011417975	-1.185505e-14	-18.420683	1.0016182e-12	-1.9959275	9.1496525	249.59091	30514.552309274673
89	15.9288	8.556428	28.585274	-0.4874208	18.636997	8.6966715	28.890833	0.2516305	31.229166	28.946243	175.0	0.0	24.875	28.453636	127.0	0.0	1000.0	1000.0	7.7291665	9.1	115920.0	0.02576	4450004.0	-0.18252699	0.74864674	1.3915758	-50.673332	-0.18254176	0.7487085	1.4317178	-54.334354	2.143562	1.1769279	29.747185	-9.363029	2.1435769	1.1768067	32.17648	-9.922314	0.48375496	2.5547314	176.44817	1e-08	0.48337	2.5385325	180.30066	1e-08	1.9983346	3.0413787	97.523155	-13.998448	0.8417026	0.0049668592	0.0049614348	0.027235664	0.02745584	0.115128025	0.115125045	3.3910644e-06	-6.7886615	0.0011315916	-1.3406023e-14	-18.420683	1.0541251e-12	-1.9983346	9.131631	249.19098	30763.75175189972
90	16.571976	9.345993	28.631748	-0.7656452	18.84219	9.763702	30.14197	0.086003505	18.884615	31.274008	208.0	0.0	33.675	32.763844	166.0	0.0	1000.0	1000.0	8.134615	9.125	116861.0	0.025683736263736264	4500004.0	-0.16621707	0.7618246	1.8226509	-67.86643	-0.16622056	0.7617803	2.4792223	-59.617058	2.1433518	1.1705371	28.860077	-9.942793	2.1433368	1.170512	30.178692	-11.001837	0.474871	2.468724	166.24165	1e-08	0.47308335	2.4468117	180.55594	1e-08	2.000668	2.980163	90.54115	-13.377031	0.79418945	0.0057072053	0.0055734734	0.027414707	0.027545428	0.11570354	0.11623404	5.5575697e-07	-6.8149095	0.0011036083	-1.3067248e-14	-18.420683	1.1127384e-12	-2.0006678	9.190692	249.46165	31013.585093021393
91	16.813536	8.128693	27.745987	2.379835	16.580816	10.051478	28.164362	-0.07931503	26.020834	34.86491	216.0	0.0	39.125	144.23889	927.0	0.0	1000.0	1000.0	8.25	8.15	118225.0	0.02570108695652174	4550004.0	-0.15868554	0.73594993	3.540845	-51.499264	-0.15867674	0.73600966	2.6575148	-51.208973	2.1467736	1.1689156	37.10833	-9.6870775	2.1467762	1.169007	33.33686	-9.443988	0.45962563	2.4551122	166.25304	1e-08	0.4575667	2.4204073	205.00394	1e-08	1.9967163	2.9912968	92.48079	-15.970432	0.71054125	0.0057758447	0.0057616686	0.027135666	0.027045244	0.11545049	0.11586403	5.2816554e-06	-6.811881	0.0011072481	-1.0435931e-14	-18.420683	1.1667348e-12	-1.9967163	9.209969	249.6043	31262.786959648132
92	17.30557	8.080109	29.133135	0.20255886	16.298544	10.396532	30.345398	0.026764948	25.576923	22.898058	104.0	0.0	47.85	122.956406	636.0	0.0	1000.0	1000.0	8.346154	8.2	119440.0	0.025686021505376345	4600004.0	-0.16355565	0.7320846	1.4926021	-40.619762	-0.1635326	0.73215204	1.4671181	-44.484886	2.1386707	1.1299658	30.599566	-10.483236	2.1386788	1.1300455	30.548752	-10.2213955	0.46995398	2.550775	180.18582	1e-08	0.46934474	2.5309927	188.26595	1e-08	1.9954308	3.0160503	92.909035	-12.893282	0.5631562	0.0049698576	0.0049125957	0.027403126	0.02727644	0.11577383	0.11563576	6.8598943e-06	-6.7829933	0.0011395311	-4.170297e-15	-18.420683	1.1981996e-12	-1.995431	9.090379	249.63023	31512.404588222504
93	16.635065	8.673702	27.986872	0.06474704	17.35128	9.486314	28.17621	0.2768365	31.375	43.34389	256.0	0.0	41.875	136.88666	885.0	0.0	1000.0	1000.0	8.104167	8.65	120975.0	0.02573936170212766	4650004.0	-0.11500318	0.72397935	1.5025538	-40.10241	-0.11500063	0.7239178	1.488636	-43.63454	2.1464112	1.1386417	27.267649	-11.335663	2.1464214	1.138933	29.647316	-12.251292	0.45652553	2.4362464	183.27162	1e-08	0.4548838	2.4021883	200.78386	1e-08	2.000752	2.9650438	94.05073	-13.811908	0.64612114	0.004451324	0.004500469	0.027929375	0.027799683	0.11805652	0.1183798	6.4432203e-07	-6.8975945	0.0010144156	-1.0522919e-14	-18.420683	1.2340803e-12	-2.000752	9.307991	249.72287	31762.14088869095
94	15.427946	8.149327	29.555233	1.4566356	14.097326	9.663366	27.788958	-0.5431423	20.23077	21.313246	113.0	0.0	29.65	127.36985	821.0	0.0	1000.0	1000.0	7.4615383	7.0	121998.0	0.025683789473684212	4700004.0	-0.06573843	0.76795346	1.4745903	-58.56717	-0.06572643	0.7677554	1.5366435	-61.428593	2.144633	1.1555797	29.563858	-15.114955	2.1446085	1.1557407	31.018166	-15.591796	0.45590845	2.4579933	214.98001	1e-08	0.45517635	2.451545	221.27226	1e-08	1.9992765	3.0435755	88.3525	-13.601667	0.5751992	0.005197112	0.005267305	0.028172573	0.028111385	0.11962552	0.11970628	2.0323887e-06	-6.819135	0.0010990073	-9.487158e-15	-18.420683	1.2827991e-12	-1.9992768	9.143202	249.28116	32011.422966003418
95	17.144419	8.087566	27.043022	0.3053439	14.070523	9.487202	27.739649	-0.24849288	14.229167	17.044353	77.0	0.0	24.15	58.686687	292.0	0.0	1000.0	1000.0	8.208333	6.925	122686.0	0.025559583333333333	4750004.0	-0.034083873	0.7785429	1.5043279	-48.37811	-0.034074396	0.7785911	1.7603056	-47.740894	2.149214	1.1349782	33.093433	-10.17992	2.1492264	1.1350688	32.282738	-10.3587885	0.45256016	2.5271087	227.88222	1e-08	0.45018548	2.4957483	230.66916	1e-08	2.0002	3.0497587	98.6068	-14.035507	0.62370634	0.0049649263	0.005045839	0.028625479	0.028686035	0.120441504	0.12045785	1.6161215e-06	-6.790414	0.0011310872	-1.4803964e-14	-18.420683	1.3452941e-12	-2.0002	9.270731	249.28929	32260.795784235
96	15.652909	9.530536	28.57583	-0.2254284	16.593313	10.002263	28.256533	-0.013902298	26.846153	74.719826	541.0	0.0	20.8	21.38013	103.0	0.0	1000.0	1000.0	7.6153846	8.15	124077.0	0.025582886597938146	4800004.0	-0.019788533	0.77856886	1.4932742	-57.203075	-0.019778999	0.778624	1.5311974	-60.77228	2.1457825	1.1079535	40.833023	-9.897512	2.1457844	1.1080581	37.943813	-9.982121	0.45528758	2.5393014	211.29243	1e-08	0.45264047	2.5024364	222.20346	1e-08	2.0013282	3.0640259	94.79716	-12.045972	0.5694013	0.0048848754	0.0047927285	0.029544488	0.029338809	0.121190235	0.12150498	-5.1566662e-08	-6.7473526	0.0011799375	-1.3998151e-14	-18.420683	1.4276921e-12	-2.001328	9.238558	249.70393	32510.385537147522
97	17.95395	8.2911625	28.186802	-1.3548489	17.593517	9.010112	27.833054	0.06510312	28.875	51.6602	277.0	0.0	31.95	75.20936	480.0	0.0	1000.0	1000.0	8.75	8.675	125471.0	0.025606326530612244	4850004.0	0.030813271	0.75317895	1.5277263	-31.197952	0.030806074	0.75308496	1.5128148	-31.117275	2.14284	1.0827439	38.158436	-11.733876	2.142854	1.0830578	39.374073	-9.270832	0.45919624	2.597168	187.97766	1e-08	0.4581246	2.5819106	206.7206	1e-08	1.998522	2.9697888	90.83807	-13.167456	0.48108423	0.0042832512	0.004512391	0.029438013	0.029334847	0.12045883	0.12057326	3.4405655e-06	-6.779403	0.0011423482	-1.33414804e-14	-18.420683	1.5126372e-12	-1.9985224	9.096109	248.83499	32759.389536857605
98	17.100569	9.089716	29.308367	0.2550169	17.328514	9.06864	28.033478	-0.17200407	27.0	29.638203	126.0	0.0	16.35	20.188549	70.0	0.0	1000.0	1000.0	8.230769	8.475	126867.0	0.02562969696969697	4900004.0	0.11986994	0.7344914	1.5883915	-26.63098	0.11988732	0.7345599	1.5921031	-29.635956	2.1357496	1.0815294	28.602573	-15.576451	2.135757	1.0817645	29.865353	-15.081487	0.47077364	2.5843964	204.94205	1e-08	0.4694408	2.5663712	194.19466	1e-08	2.0018673	2.9941576	107.76303	-14.756934	0.36094645	0.0039046078	0.0039510187	0.029759163	0.029625455	0.12080718	0.12082412	-1.0791637e-06	-6.7166967	0.0012174608	-1.2339218e-14	-18.420683	1.5855897e-12	-2.0018673	9.065643	249.17929	33008.53277850151
99	18.643764	8.224613	31.223328	-0.17379522	17.142788	8.213824	27.746906	0.40870267	25.020834	26.192785	142.0	0.0	38.1	89.76157	578.0	0.0	1000.0	1000.0	9.270833	8.25	128139.0	0.0256278	4950004.0	0.16621551	0.76501936	1.6885717	-31.285393	0.1662293	0.7651046	1.6904979	-30.130146	2.1021175	1.0974853	33.037373	-15.575863	2.1021173	1.0975759	34.18534	-15.019939	0.5629873	2.675719	201.85864	1e-08	0.56062764	2.645729	200.79941	1e-08	2.000047	2.9798117	84.200554	-13.482854	0.3224007	0.004159114	0.00412001	0.03069856	0.030441614	0.12160262	0.12193305	1.596089e-06	-6.690785	0.001246836	-1.3578569e-14	-18.420683	1.6682639e-12	-2.0000472	9.216248	249.39647	33257.80595207214
100	17.843637	8.502516	27.442995	0.5276022	18.11639	9.900986	28.78954	0.24626903	22.98077	37.44765	247.0	0.0	15.175	17.295792	59.0	0.0	1000.0	1000.0	8.923077	8.9	129263.0	0.025596633663366338	5000004.0	0.16840097	0.7865016	1.6736681	-29.393248	0.16840899	0.78664005	1.6473951	-29.60865	2.0956829	1.0689237	28.21845	-8.614885	2.0956793	1.0694798	28.006926	-9.392323	0.5870111	2.6622038	185.86845	1e-08	0.58571655	2.6455956	210.67235	1e-08	1.9975325	3.0138009	99.39129	-12.835191	0.32962722	0.004509997	0.0044663823	0.031693447	0.031093765	0.12149717	0.12164652	4.519877e-06	-6.678588	0.001261583	-1.5894888e-14	-18.420683	1.7781923e-12	-1.9975325	9.168852	249.5225	33507.712493658066
101	18.569199	8.029416	28.591702	0.10813629	18.339685	9.171496	29.853554	1.9535106	19.6875	19.29719	81.0	0.0	30.175	31.304861	188.0	0.0	1000.0	1000.0	9.083333	8.875	130298.0	0.025548627450980393	5050004.0	0.21148635	0.7793322	2.077918	-38.659927	0.21147728	0.7792982	1.9865565	-36.21667	2.0914607	1.0732899	30.63308	-10.913676	2.0914853	1.0736994	29.398218	-9.461766	0.60981745	2.7944446	197.58112	1e-08	0.6091437	2.786864	211.28381	1e-08	2.0031862	2.838431	81.854355	-12.921943	0.22812787	0.004364247	0.0043117898	0.031453855	0.031045128	0.12123819	0.12143227	-2.8420516e-06	-6.7038336	0.0012313178	-1.2090082e-14	-18.420683	1.8749314e-12	-2.003186	9.197432	249.75299	33757.118591070175
102	19.610403	7.290307	28.236053	1.8561524	18.732887	8.962111	28.086893	-0.034425367	29.115385	22.38531	83.0	0.0	32.525	81.78814	523.0	0.0	1000.0	1000.0	9.576923	8.975	131722.0	0.025577087378640777	5100004.0	0.28174546	0.7528513	2.488477	-37.842228	0.2817493	0.7528547	2.3412776	-36.31259	2.1018069	1.0656524	34.127594	-8.364706	2.1018066	1.0663726	30.369156	-7.7287893	0.55989826	2.6951308	197.44751	1e-08	0.5601858	2.6978638	241.32741	1e-08	1.9977632	2.7913818	87.49713	-14.165163	0.20247625	0.003935414	0.003871192	0.032091618	0.031339742	0.12270732	0.122854866	4.4364433e-06	-6.6698833	0.0012728506	-1.662859e-14	-18.420683	1.9806008e-12	-1.9977632	9.083601	249.33215	34006.43808698654
103	18.59641	7.6191897	28.872614	2.7970445	15.054846	10.450193	28.181084	-0.13310298	26.458334	25.409937	116.0	0.0	21.7	32.97287	187.0	0.0	1000.0	1000.0	9.083333	7.0	133049.0	0.025586346153846154	5150004.0	0.35416025	0.72843796	3.1267924	-30.473713	0.35415655	0.72845125	2.8174212	-33.376385	2.1240478	1.0689054	39.657997	-10.537966	2.124073	1.0699372	37.067257	-10.060177	0.5005184	2.6333866	202.76588	1e-08	0.5009095	2.6430879	237.53786	1e-08	2.0002677	2.8444915	111.04841	-13.069133	0.2608742	0.0032717146	0.0032902176	0.033235427	0.0321117	0.12527783	0.12489035	1.0366756e-06	-6.7380857	0.0011883233	-2.9467524e-14	-18.420683	2.1759146e-12	-2.0002677	9.204605	249.4924	34255.887375593185
104	19.322058	7.950533	28.888388	0.16018276	16.643665	9.046316	28.205622	0.60450965	23.326923	24.386093	100.0	0.0	19.075	20.38184	81.0	0.0	1000.0	1000.0	9.288462	8.125	134205.0	0.025562857142857144	5200004.0	0.40443116	0.728407	2.3582826	-24.14046	0.40444204	0.72843266	2.299999	-24.871664	2.1348498	1.0218495	35.86489	-9.888922	2.1348357	1.0231899	35.811977	-9.408635	0.45585936	2.6003096	246.71007	1e-08	0.45336515	2.5748389	242.80661	1e-08	2.0019996	2.8175201	89.98813	-12.803252	-0.010814409	0.0029041376	0.0028784673	0.03331485	0.031930234	0.124373086	0.12497907	-1.1009836e-06	-6.730686	0.0011980883	-1.2309344e-14	-18.420683	2.3824406e-12	-2.0019994	9.246083	249.37675	34505.2885787487
105	17.715828	8.226785	27.680857	0.15665731	19.548609	7.875628	28.044062	-0.20076457	28.333334	40.441486	226.0	0.0	25.125	25.262806	96.0	0.0	1000.0	1000.0	8.625	9.3	135623.0	0.02558924528301887	5250004.0	0.49163243	0.7204804	2.060768	-17.074654	0.49163732	0.7205169	2.46481	-16.14263	2.1398897	1.0175405	30.889267	-8.950729	2.1398988	1.0191485	28.681292	-9.282426	0.4617064	2.706394	223.34212	1e-08	0.46018928	2.696604	227.6465	1e-08	1.9976583	2.8392673	83.51789	-14.5268135	0.024709415	0.0027647088	0.002748329	0.033789936	0.032138057	0.12531622	0.12589927	4.5201846e-06	-6.7173486	0.0012174312	-2.551582e-14	-18.420683	2.5637118e-12	-1.9976578	9.207048	249.25781	34754.621297836304
106	19.655962	7.0306525	28.875244	0.16249646	19.097332	8.603062	28.49626	-0.3399932	27.096153	28.283087	112.0	0.0	55.6	147.9748	859.0	0.0	1000.0	1000.0	9.538462	9.325	136974.0	0.025602616822429907	5300004.0	0.5648106	0.72075397	1.8668168	-13.690554	0.56481725	0.72076225	1.8683181	-13.982462	2.1348503	1.0072378	33.11714	-10.955949	2.1348526	1.0090774	31.264053	-11.512281	0.46739072	2.6794722	259.40878	1e-08	0.46600387	2.6984246	258.70923	1e-08	1.9962032	2.8231258	88.43546	-14.823377	-0.107279666	0.002797754	0.00278172	0.033194788	0.031266276	0.12378038	0.12422068	5.816359e-06	-6.740589	0.0011858304	-2.2575483e-14	-18.420683	2.7982705e-12	-1.9962032	9.166292	249.56386	35004.11278748512
107	18.771227	6.6251225	28.880981	4.500924	20.355583	7.6038036	28.313257	1.9172813	27.708334	31.109995	168.0	0.0	21.475	21.47788	97.0	0.0	1000.0	1000.0	8.875	9.35	138447.0	0.025638333333333332	5350004.0	0.59557194	0.7259266	1.8995607	-14.008291	0.59558076	0.7259499	1.9165968	-13.544829	2.1229153	1.0099767	32.552116	-12.4096775	2.1229148	1.0117083	34.477615	-12.438555	0.49881876	2.6474001	221.98221	1e-08	0.49877512	2.6708744	211.02515	1e-08	1.9989228	2.8166687	92.39341	-15.618069	-0.14545605	0.0029058838	0.0028758857	0.032950886	0.031083237	0.12301701	0.12304694	2.3631114e-06	-6.7105975	0.0012218975	-2.415024e-14	-18.420683	3.07872e-12	-1.9989228	9.252021	249.47461	35253.54716467857
108	17.57501	8.227567	29.144037	-0.20618144	17.39806	8.24248	26.69031	0.19575694	24.057692	21.487396	72.0	0.0	33.55	69.13102	414.0	0.0	1000.0	1000.0	8.288462	8.15	139555.0	0.025606422018348625	5400004.0	0.60296005	0.74218106	1.8904011	-11.997713	0.6029611	0.7421903	1.8709023	-12.157932	2.1257432	1.0257145	34.894894	-9.603798	2.1257517	1.0277431	36.481113	-9.002716	0.48539272	2.5903876	283.16858	1e-08	0.48459503	2.5911412	213.3415	1e-08	2.0031822	2.9004216	95.3077	-12.717867	-0.09403394	0.0030216426	0.0030164816	0.033970643	0.032033727	0.12558112	0.12602243	-2.0762182e-06	-6.709886	0.0012238078	-3.3315825e-14	-18.420683	3.443991e-12	-2.003182	9.257498	249.69743	35503.32713866234
109	18.876392	6.656712	28.66501	2.0798762	18.239206	8.419243	27.927952	0.6873997	23.604166	19.399035	65.0	0.0	12.325	12.765946	51.0	0.0	1000.0	1000.0	9.083333	8.8	140711.0	0.025583818181818183	5450004.0	0.58965516	0.7184082	1.9316063	-9.403602	0.5896536	0.718498	1.8993874	-8.345218	2.1241674	1.0269195	32.467163	-11.095619	2.1241617	1.0284619	30.65958	-10.145024	0.49110392	2.7269	279.25726	1e-08	0.48971337	2.7311265	256.54288	1e-08	1.9989182	2.9342418	105.718414	-13.046033	-0.07207706	0.002855747	0.0027915954	0.03546806	0.03388686	0.12845963	0.12940642	2.706505e-06	-6.732794	0.0011963752	-3.958459e-14	-18.420683	3.9908432e-12	-1.9989182	9.214483	249.20311	35752.64441990852
110	16.951914	8.212214	26.440002	0.37843475	19.355844	7.827957	28.516981	0.39613524	34.423077	63.93066	398.0	0.0	17.875	20.007732	77.0	0.0	1000.0	1000.0	7.980769	9.45	142478.0	0.02567171171171171	5500004.0	0.60341316	0.71149856	1.9117373	-8.312236	0.60341865	0.711554	1.892678	-9.14672	2.1236691	1.0295117	41.148724	-11.063663	2.1236699	1.0307962	35.713806	-11.596767	0.51094115	2.850899	273.37982	1e-08	0.5095686	2.8714228	306.4807	1e-08	1.9999597	2.9060497	101.79436	-13.770401	-0.031170648	0.0029827459	0.0029394354	0.035496503	0.034025323	0.1288365	0.12969697	1.3448811e-06	-6.7689795	0.0011536564	-5.7875654e-14	-18.420683	4.855529e-12	-1.9999597	9.095369	249.82767	36002.59053516388
111	18.129353	6.7993383	25.834137	-0.26158068	18.89509	8.729989	28.716368	0.25585636	22.666666	23.971628	133.0	0.0	20.975	19.608019	80.0	0.0	1000.0	1000.0	8.645833	9.2	143644.0	0.025650714285714287	5550004.0	0.5886988	0.7152824	1.8966715	-9.051547	0.5886958	0.7153078	1.9084098	-9.518992	2.1177008	1.0425205	35.83178	-9.2725315	2.1177022	1.0436609	34.39561	-9.199606	0.51586705	2.6798437	249.62791	1e-08	0.5138101	2.6929967	250.2857	1e-08	1.9992985	2.9916837	99.245255	-12.61068	-0.091272585	0.0029404424	0.0029242428	0.035513666	0.034293536	0.12987258	0.13105547	2.1552892e-06	-6.759082	0.0011646186	-5.3135203e-14	-18.420683	6.0045896e-12	-1.9992985	9.168115	249.4926	36251.88350534439
