Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQC1Vals	StdQC1Vals	MaxQC1Vals	MinQC1Vals	AverageQC2Vals	StdQC2Vals	MaxQC2Vals	MinQC2Vals	AverageQC1Var	StdQC1Var	MaxQC1Var	MinQC1Var	AverageQC2Var	StdQC2Var	MaxQC2Var	MinQC2Var	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC1	LossQC2	LossQC1Var	LossQC2Var	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
31	1.3954767	2.2255692	10.351369	-1.4284104	0.46325684	1.1969225	5.4192553	-0.82696646	22.270834	84.55959	554.0	0.0	23.75	76.59822	426.0	0.0	1000.0	1000.0	0.7083333	0.325	51324.0	0.0320775	1550004.0	-1.5084969	0.6289206	0.7957555	-61.80896	-1.5084888	0.6286329	0.7355335	-52.851864	1.6609803	1.7875421	41.57712	-8.822854	1.6609806	1.7874284	43.379696	-9.070522	1.7619209	3.4366431	85.27212	1e-08	1.7618877	3.4554877	90.82684	1e-08	2.009144	4.003267	79.1745	-12.593683	1.4652247	0.0023925074	0.0023514843	0.045313008	0.04484472	0.13430996	0.13470688	-1.3292923e-05	-6.5395226	0.0014611905	8.7765175e-15	-18.420683	2.8070477e-13	-2.009144	20.64064	881.8914	25783.547646284103
32	1.2058345	2.1222322	9.18904	-1.4381454	1.3262209	1.6133869	5.4335485	-0.93203217	21.038462	83.38487	578.0	0.0	7.9	36.184803	229.0	0.0	1000.0	1000.0	0.65384614	0.75	52406.0	0.03176121212121212	1600004.0	-1.5347741	0.6591598	4.384594	-55.379242	-1.534773	0.6589391	3.9233809	-53.17516	1.6608586	1.7704254	42.724663	-15.411453	1.6608169	1.7700135	44.802876	-15.504372	1.7890123	3.4345396	83.71043	1e-08	1.7876669	3.4248135	87.51751	1e-08	1.9848425	4.01436	81.02068	-14.097601	1.5089302	0.003292226	0.0034255346	0.045153685	0.04568709	0.13365139	0.13434058	2.8380142e-05	-6.4661975	0.001579153	8.21802e-15	-18.420683	2.714574e-13	-1.9848428	19.675482	881.52246	26664.88754248619
33	0.98667574	1.3552761	4.3261185	-1.3053467	1.09601	1.5070943	6.601331	-0.78746945	28.25	102.26671	680.0	0.0	26.9	138.4523	888.0	0.0	1000.0	1000.0	0.5416667	0.525	53784.0	0.03163764705882353	1650004.0	-1.5934607	0.7012228	4.1209154	-42.92014	-1.5934478	0.70089084	4.181684	-39.326897	1.6684984	1.7325327	40.682827	-14.235554	1.6685038	1.7319165	39.993324	-14.853589	1.7941225	3.5769346	97.291336	1e-08	1.7932454	3.5681202	105.458725	1e-08	1.9869398	3.8733509	73.590195	-10.642149	1.5293684	0.0027529947	0.00288546	0.043112665	0.043672983	0.12945658	0.12945709	2.0618096e-05	-6.4998055	0.0015191761	8.195894e-15	-18.420683	2.626572e-13	-1.9869394	20.838238	886.2107	27551.20914697647
34	0.8525768	1.3457948	5.132149	-0.839088	0.69191474	1.3617791	6.4003005	-0.6265681	30.26923	78.650665	349.0	0.0	34.575	133.03549	746.0	0.0	1000.0	1000.0	0.5	0.425	55336.0	0.03162057142857143	1700004.0	-1.6466937	0.7090543	6.6441927	-36.373955	-1.6466894	0.70898503	6.6572275	-33.378513	1.6966819	1.6982733	42.33193	-16.062912	1.6966841	1.6983135	42.1557	-17.536955	1.7404025	3.921055	145.92729	1e-08	1.7409207	3.9350033	139.29472	1e-08	1.9962059	3.93785	79.51984	-11.711778	1.5354856	0.0025184322	0.0026280677	0.041844513	0.042506922	0.1269819	0.12686557	8.854779e-06	-6.4880896	0.0015430417	8.113272e-15	-18.420683	2.5408384e-13	-1.9962058	21.096527	883.4426	28434.50993704796
35	0.79454154	1.293026	4.727517	-0.9993819	0.65230685	1.1332736	3.624679	-0.9035669	28.291666	92.777275	583.0	0.0	47.9	149.13515	896.0	0.0	1000.0	1000.0	0.47916666	0.4	56710.0	0.03150555555555556	1750004.0	-1.6439716	0.64739597	6.6619396	-25.84961	-1.64397	0.6473039	6.645628	-26.70628	1.7547934	1.6095564	35.118477	-18.599546	1.7548032	1.6095395	35.39664	-17.909218	1.5715812	3.811811	149.0811	1e-08	1.5701073	3.8112364	148.98598	1e-08	1.9989539	3.909928	118.60215	-12.755991	1.5133309	0.0017445247	0.0017473242	0.03919504	0.039303984	0.120708205	0.120725214	3.3229933e-06	-6.600583	0.0013746691	7.521687e-15	-18.420683	2.4640758e-13	-1.9989536	20.750694	876.88367	29311.546698331833
36	0.93452984	1.5796449	5.647465	-1.0780694	0.89130765	1.7832345	8.1827545	-0.84518135	47.78846	127.01746	699.0	0.0	29.9	132.5607	777.0	0.0	1000.0	1000.0	0.5576923	0.475	59179.0	0.03198864864864865	1800004.0	-1.521791	0.551874	6.3290415	-14.866443	-1.5217844	0.5519354	6.2298384	-15.578407	1.7964354	1.59035	35.2985	-12.127695	1.7964158	1.5902295	36.059742	-11.774471	1.4794803	3.8423066	154.12155	1e-08	1.4797496	3.8523123	153.5491	1e-08	1.9984618	4.0520635	102.44275	-12.735455	1.4197831	0.0012359206	0.0012503018	0.038051173	0.038460463	0.12055351	0.12014998	3.7883603e-06	-6.682578	0.0012749321	6.8756316e-15	-18.420683	2.3935682e-13	-1.9984621	20.919455	881.1505	30192.627309799194
37	1.3105011	1.9312756	8.099158	-0.8372522	0.98827535	1.4923915	5.527546	-0.8818839	28.0625	115.05404	778.0	0.0	23.725	88.59683	509.0	0.0	1000.0	1000.0	0.7083333	0.525	60526.0	0.03185578947368421	1850004.0	-1.3846244	0.48440102	4.933936	-15.932849	-1.3846214	0.48440433	5.624501	-17.69869	1.8224525	1.569361	35.675175	-16.678	1.8224341	1.5691614	36.72999	-16.69692	1.410799	4.22487	191.66635	1e-08	1.4128838	4.2333198	188.21611	1e-08	1.9945186	4.0377064	89.88996	-14.30114	1.3699828	0.0010319899	0.001048126	0.038174566	0.03862908	0.12095878	0.12036209	8.936007e-06	-6.6880455	0.0012609488	5.5801324e-15	-18.420683	2.3349332e-13	-1.9945184	20.954895	887.43353	31080.017298460007
38	1.2032356	1.9592817	11.146101	-1.088607	1.0123317	1.5013813	5.7997265	-0.59687495	23.5	66.21512	338.0	0.0	86.95	223.451	940.0	0.0	1000.0	1000.0	0.61538464	0.475	61748.0	0.031665641025641025	1900004.0	-1.2575145	0.45063514	1.5402833	-15.633975	-1.2575157	0.45065966	1.425626	-14.949069	1.8521442	1.5564492	36.891914	-22.475077	1.852113	1.5562932	37.54802	-21.36156	1.3071034	3.9448242	195.89787	1e-08	1.3079257	3.950212	194.9024	1e-08	1.9852175	3.9857047	85.65953	-12.630095	1.2916828	0.0009527476	0.0009439411	0.038334105	0.038335945	0.121138886	0.12126717	2.0704836e-05	-6.685065	0.0012662921	4.9825023e-15	-18.420683	2.2849854e-13	-1.9852175	21.046513	889.6377	31969.79303598404
39	0.9901901	1.5062973	6.260268	-0.8578452	1.110426	1.4681383	5.873161	-0.80480576	11.104167	27.754309	132.0	0.0	64.85	170.0176	645.0	0.0	1000.0	1000.0	0.5416667	0.55	62538.0	0.031269	1950004.0	-1.1663283	0.4379099	1.3094811	-13.842763	-1.1663238	0.43796912	1.2516854	-13.421753	1.8955809	1.5000991	38.55553	-22.675407	1.8955979	1.5000752	37.519146	-27.165571	1.190017	3.6312702	151.28177	1e-08	1.1901922	3.629582	150.86958	1e-08	1.9923434	4.072374	95.13363	-14.358111	1.2062086	0.0009915832	0.0009578239	0.036412086	0.036946423	0.11860074	0.11898531	1.0430295e-05	-6.7357187	0.0011999687	4.463601e-15	-18.420683	2.2450017e-13	-1.9923434	21.034462	884.4917	32854.285009384155
40	1.2723031	1.6478113	5.74481	-1.153885	1.2397503	1.486665	4.822485	-1.0205708	58.846153	134.3608	661.0	0.0	43.475	144.02933	810.0	0.0	1000.0	1000.0	0.61538464	0.625	65341.0	0.031873658536585366	2000004.0	-1.0987617	0.43559635	1.5867331	-24.201286	-1.0987604	0.4356383	1.5137146	-22.654509	1.9290221	1.4984642	38.543938	-15.142688	1.9290453	1.4980319	40.02349	-13.684906	1.14007	3.7699046	150.03058	1e-08	1.141536	3.7762609	150.13326	1e-08	1.9942588	4.055645	88.283104	-13.923201	1.2247626	0.0010340456	0.0010004329	0.036357723	0.03650823	0.11983041	0.11948541	7.48623e-06	-6.84532	0.0010783094	3.6673863e-15	-18.420683	2.2080552e-13	-1.9942586	20.482399	886.1842	33742.05234217644
41	1.5348908	2.1112077	9.323447	-0.81225544	1.158685	1.3755628	5.194202	-0.43512988	17.729166	55.743362	330.0	0.0	21.7	94.73467	552.0	0.0	1000.0	1000.0	0.8541667	0.625	66192.0	0.03152	2050004.0	-1.0757345	0.4394545	0.89916825	-21.695835	-1.0757383	0.43944314	0.84446263	-22.2308	1.9296408	1.5018724	31.724434	-19.067612	1.9296145	1.5021441	32.411892	-18.587896	1.1984402	4.127449	176.78882	1e-08	1.2003151	4.1425447	174.67593	1e-08	2.0019095	4.1692405	94.13238	-11.891649	1.18182	0.001015385	0.0010475753	0.036448244	0.036501054	0.12084024	0.120285735	-5.487883e-07	-6.78699	0.0011414591	3.8583282e-15	-18.420683	2.175204e-13	-2.001909	20.718815	892.55597	34633.01502919197
42	1.2189008	1.5813532	6.506025	-1.0046569	1.2157605	2.0616992	9.974887	-0.64467573	28.038462	76.11049	466.0	0.0	25.875	125.50401	803.0	0.0	1000.0	1000.0	0.6730769	0.6	67650.0	0.03146511627906977	2100004.0	-1.0734785	0.44443804	1.3955638	-20.446426	-1.0734751	0.444538	1.4368943	-19.524181	1.9279948	1.4971086	34.437767	-21.941648	1.9280069	1.4968464	39.171062	-20.98329	1.2157646	4.274994	194.73561	1e-08	1.2167375	4.295996	193.03847	1e-08	1.9852479	4.0900326	80.380486	-14.8350725	1.1573688	0.0009868182	0.00096195616	0.03672663	0.03640578	0.12098373	0.12046982	1.848605e-05	-6.7868237	0.0011499029	4.02567e-15	-18.420683	2.1409736e-13	-1.9852479	21.01464	890.7589	35523.708001852036
43	2.2376142	3.0781407	13.171361	-1.0556594	1.3392369	1.9758723	7.4633193	-0.8607044	30.208334	108.27684	725.0	0.0	23.475	110.1592	684.0	0.0	1000.0	1000.0	1.125	0.75	69100.0	0.03140909090909091	2150004.0	-1.0800546	0.4507741	1.7709028	-16.729464	-1.080054	0.45090258	1.8422813	-17.312336	1.9414026	1.4833043	36.146744	-20.868788	1.9413941	1.483111	41.7435	-24.132814	1.1490167	4.2579584	231.65408	1e-08	1.1503317	4.28166	236.17062	1e-08	1.9912441	4.242613	109.08528	-12.163633	1.189432	0.0009939785	0.00096801337	0.036349323	0.03672904	0.12123521	0.120775856	1.0421241e-05	-6.818915	0.0011080189	3.6449047e-15	-18.420683	2.107333e-13	-1.9912441	20.873892	882.35706	36406.07267212868
44	2.0383425	3.0060909	15.492455	-0.61622715	1.0877421	1.9306462	10.164657	-0.52658457	16.288462	51.085274	275.0	0.0	45.25	187.43367	938.0	0.0	1000.0	1000.0	1.1346154	0.6	69947.0	0.031087555555555556	2200004.0	-1.06237	0.4470729	1.1121268	-19.642414	-1.0623693	0.4470589	1.2902278	-20.970171	1.9463861	1.4627925	42.406425	-20.811157	1.9463724	1.4627966	41.266922	-21.099201	1.1135311	3.861231	274.5177	1e-08	1.1157718	3.8767095	259.08112	1e-08	2.0075178	4.167944	108.90972	-11.676391	1.15597	0.0010503078	0.0010981413	0.036322918	0.03665308	0.12074835	0.120161116	-5.2459072e-06	-6.8158493	0.0011083408	3.656225e-15	-18.420683	2.0782502e-13	-2.0075176	20.256487	886.2642	37292.297235012054
45	1.7501307	2.21876	9.264502	-0.8261785	1.5132589	2.0746315	7.485262	-0.3941181	31.395834	95.74048	562.0	0.0	21.225	82.14575	423.0	0.0	1000.0	1000.0	0.8958333	0.825	71454.0	0.03106695652173913	2250004.0	-1.0631704	0.47592255	0.8969252	-25.568602	-1.0631741	0.47589168	0.86954427	-22.538372	1.9425135	1.4867854	40.295547	-48.066574	1.9425266	1.486804	35.79165	-57.616272	1.1156931	3.7488232	277.61197	1e-08	1.1190647	3.7706106	303.63504	1e-08	1.9981858	4.149093	96.17021	-13.066992	1.1319205	0.001231588	0.0011823962	0.037250873	0.037649933	0.12386784	0.12275349	3.6000777e-06	-6.7782874	0.0011510723	3.8534942e-15	-18.420683	2.0462228e-13	-1.998186	19.15973	889.09076	38181.54685425758
46	1.4997191	2.164161	9.950123	-0.7630505	1.9562258	2.1408198	7.0737658	-0.6966307	18.692308	53.907524	263.0	0.0	81.625	200.5219	800.0	0.0	1000.0	1000.0	0.7307692	1.0	72426.0	0.030819574468085108	2300004.0	-1.0938083	0.4982389	0.8875916	-19.780823	-1.0938059	0.4982584	0.83293784	-19.359608	1.9484309	1.499621	40.615414	-30.447842	1.9484409	1.4992213	39.079548	-30.685263	1.1142654	3.7209845	285.45782	1e-08	1.1213187	3.773409	299.2371	1e-08	1.9920765	4.1232615	99.73288	-12.707713	1.2369442	0.0012224605	0.0012243006	0.037955683	0.037935607	0.12545605	0.123530544	9.9992585e-06	-6.834586	0.0010895776	3.3249397e-15	-18.420683	2.0174438e-13	-1.9920765	21.038025	889.47217	39070.876803159714
47	1.2539932	1.8172857	9.496856	-0.8069501	2.378902	2.435206	9.195829	-0.50105864	39.4375	107.41719	460.0	0.0	39.9	109.9604	522.0	0.0	1000.0	1000.0	0.6041667	1.175	74541.0	0.03105875	2350004.0	-1.125814	0.4977083	0.96931803	-18.644531	-1.1258167	0.49770737	0.8229403	-18.97617	1.9421468	1.5008577	34.990234	-27.494087	1.9421571	1.5008441	37.58337	-28.21657	1.111934	3.4290447	227.4915	1e-08	1.1192755	3.4931006	228.87656	1e-08	2.0030274	4.0384903	91.054886	-12.006271	1.254058	0.0012011323	0.0012087186	0.038295045	0.038307544	0.1261884	0.12459453	-1.5938795e-06	-6.770821	0.0011661092	3.454946e-15	-18.420683	1.9904191e-13	-2.0030272	19.44575	884.1872	39955.01048564911
48	1.5948421	1.961397	9.021806	-0.8787644	1.1924137	1.6545548	7.1802363	-0.5463741	50.673077	125.56744	568.0	0.0	43.175	139.52972	732.0	0.0	1000.0	1000.0	0.84615386	0.675	76954.0	0.031409795918367345	2400004.0	-1.146174	0.50227696	0.63248205	-12.862989	-1.1461741	0.50225717	0.6099962	-13.358132	1.9322487	1.4930029	35.970715	-21.986752	1.9322387	1.4936501	34.990803	-22.590124	1.1335298	3.4006925	172.3874	1e-08	1.1397322	3.4697459	182.92953	1e-08	1.9856584	4.071366	87.6447	-12.824536	1.2571665	0.0012772908	0.0012828195	0.038831085	0.038638204	0.12642393	0.12487381	1.9112495e-05	-6.824555	0.0011104696	3.4635162e-15	-18.420683	1.9638508e-13	-1.9856584	20.867744	888.83716	40844.208243370056
49	1.5999331	1.6853228	8.394511	-0.5667931	1.8621289	2.4451416	9.542832	-0.98232424	26.0625	82.23579	406.0	0.0	22.75	77.218765	400.0	0.0	1000.0	1000.0	0.7291667	0.95	78205.0	0.031282	2450004.0	-1.1689831	0.51645064	1.3238621	-15.479119	-1.1689801	0.51650774	1.2049425	-16.23512	1.9197595	1.5433036	40.73835	-16.333834	1.9197502	1.5430875	40.157063	-17.633835	1.1836411	3.452953	139.40224	1e-08	1.1890658	3.5183213	154.35664	1e-08	1.9963075	4.113987	114.03471	-12.836738	1.3364279	0.0014248035	0.0014045107	0.04035831	0.040271517	0.13037117	0.12892501	4.4932685e-06	-6.791685	0.0011402172	3.2781075e-15	-18.420683	1.936446e-13	-1.9963075	21.10983	889.4794	41733.31664633751
50	1.9542568	2.5917947	10.882568	-1.073814	0.93958265	1.4284638	4.913471	-1.0597603	14.865385	43.911198	214.0	0.0	17.675	51.562286	206.0	0.0	1000.0	1000.0	0.9807692	0.45	78978.0	0.03097176470588235	2500004.0	-1.1858596	0.5155469	0.87853086	-14.207255	-1.1858628	0.5155694	1.0849555	-14.392452	1.902284	1.5967523	42.42657	-31.406244	1.9022981	1.5970006	43.197227	-30.018856	1.2601328	3.6862218	166.9075	1e-08	1.26883	3.777287	165.15309	1e-08	1.9959898	4.055265	99.12275	-12.719922	1.3564234	0.0012969289	0.0013040008	0.04231942	0.041925196	0.13559978	0.13357334	6.4842357e-06	-6.7986526	0.0011367848	3.4939457e-15	-18.420683	1.9098778e-13	-1.9959896	20.883099	891.2583	42626.27769398689
51	1.1432544	1.839909	10.877832	-0.5351804	0.9985096	1.6563618	7.9484897	-0.76430583	22.729166	90.79389	566.0	0.0	4.15	16.4462	76.0	0.0	1000.0	1000.0	0.5833333	0.6	80106.0	0.03081	2550004.0	-1.2045246	0.51967496	0.84724164	-11.984972	-1.204523	0.51969707	0.846771	-11.455682	1.8816787	1.598163	48.43459	-24.156948	1.8816925	1.5983894	47.514393	-26.481277	1.3489494	4.189296	190.19164	1e-08	1.3559283	4.277864	208.16754	1e-08	1.9867353	4.0932584	87.80826	-12.309062	1.3694278	0.0012567338	0.0012561984	0.04198246	0.04184128	0.13373473	0.13199615	1.7974004e-05	-6.723465	0.001221468	3.5806505e-15	-18.420683	1.884172e-13	-1.9867353	21.180468	884.8093	43509.44043421745
52	2.3063872	2.2779508	9.772149	-0.8157982	2.3176613	2.858857	10.907182	-0.6881745	41.28846	126.649025	712.0	0.0	72.675	192.39886	853.0	0.0	1000.0	1000.0	1.1923077	1.225	82216.0	0.03102490566037736	2600004.0	-1.2308534	0.51132745	0.9409348	-14.0613785	-1.2308545	0.5114082	0.9921274	-15.625979	1.8728881	1.5899712	42.34339	-20.039608	1.8728544	1.5901719	42.859325	-19.581156	1.330049	3.7420595	164.69107	1e-08	1.3361752	3.8172407	185.29614	1e-08	1.9992719	4.181702	83.38352	-13.348888	1.3347663	0.001293251	0.0012753323	0.04278714	0.04232117	0.13488233	0.13313845	2.9486823e-06	-6.8127956	0.0011144356	3.9154407e-15	-18.420683	1.8557389e-13	-1.9992719	20.748402	891.8777	44401.35836100578
53	2.0856574	2.5717816	11.465209	-0.5816997	1.3235981	2.4296823	12.641325	-0.66670537	23.0	56.34233	281.0	0.0	35.475	128.92517	762.0	0.0	1000.0	1000.0	1.0208334	0.725	83567.0	0.03095074074074074	2650004.0	-1.2737331	0.5241718	2.3032327	-15.437302	-1.2737337	0.5242007	2.067772	-15.170097	1.8663687	1.6033357	33.52008	-13.862983	1.8663647	1.603459	35.576324	-13.42247	1.3245817	3.6672788	151.29395	1e-08	1.3328662	3.7798264	196.5839	1e-08	1.9959928	4.12993	108.71498	-12.258562	1.3939601	0.0014116879	0.0014110889	0.04336191	0.042715177	0.13586913	0.13397121	7.0209885e-06	-6.7496285	0.0011845647	3.789966e-15	-18.420683	1.8276899e-13	-1.9959928	20.878641	888.96234	45290.43138599396
54	1.608241	2.1281843	9.915895	-1.1893336	1.5684054	1.8190811	7.67401	-0.6672307	34.576923	107.13872	482.0	0.0	20.425	64.87252	325.0	0.0	1000.0	1000.0	0.78846157	0.725	85118.0	0.030952	2700004.0	-1.29121	0.52113146	7.5551286	-16.392736	-1.2912146	0.52119106	7.26482	-16.387829	1.8608253	1.604817	37.729607	-20.047066	1.8608311	1.6056011	34.713203	-18.227926	1.3639605	3.8256056	214.14223	1e-08	1.3729517	3.9444551	219.435	1e-08	1.9916531	4.1637235	88.93145	-11.851403	1.481306	0.0014414348	0.0014180524	0.044465363	0.043367665	0.13692819	0.13533074	1.1935018e-05	-6.7762136	0.0011564511	3.1766734e-15	-18.420683	1.8016719e-13	-1.991653	20.764057	892.4883	46182.73715209961
55	2.133453	3.4610732	20.64186	-0.8754398	1.0520777	1.411906	4.2766266	-1.8066019	12.6875	51.140392	335.0	0.0	2.825	8.996909	39.0	0.0	1000.0	1000.0	1.125	0.55	85727.0	0.030616785714285714	2750004.0	-1.2763169	0.5098883	1.6011012	-19.603125	-1.2763183	0.50985485	1.5982425	-18.565693	1.8534106	1.6258101	36.819313	-25.9794	1.8534282	1.6265404	36.42996	-28.080252	1.4046935	3.9162138	205.89745	1e-08	1.4128399	4.020197	223.0207	1e-08	1.9841001	4.0123305	85.416245	-12.712683	1.5093876	0.0013378947	0.0013527822	0.044392087	0.04328626	0.13773903	0.13577819	1.9231491e-05	-6.8258395	0.0011090096	2.9241375e-15	-18.420683	1.7805291e-13	-1.9841001	20.970737	882.7516	47065.55241084099
56	2.0867581	2.8648393	10.762752	-1.2446656	1.2577865	1.8875414	7.116973	-1.2711021	15.980769	59.860577	358.0	0.0	15.025	76.71424	486.0	0.0	1000.0	1000.0	1.1153846	0.8	86558.0	0.03037122807017544	2800004.0	-1.2592793	0.5288949	0.7801895	-18.619383	-1.2592784	0.52887976	0.5853206	-22.439058	1.8672309	1.608131	43.015568	-14.956317	1.8672146	1.6084625	41.63558	-14.925878	1.354106	3.827054	206.27489	1e-08	1.358128	3.8628962	205.27632	1e-08	2.009253	4.091497	111.182236	-14.543466	1.427115	0.0014891311	0.0014878568	0.04280037	0.042041123	0.13500084	0.13393287	-9.272279e-06	-6.7708144	0.0011671291	3.2614864e-15	-18.420683	1.7582188e-13	-2.0092528	20.807602	890.5122	47956.10461139679
57	1.8859615	1.8683656	8.090477	-0.90892005	1.4595877	2.1714008	8.4891405	-0.88117516	15.979167	51.646027	291.0	0.0	22.2	81.34132	451.0	0.0	1000.0	1000.0	0.875	0.8	87325.0	0.03011206896551724	2850004.0	-1.2737441	0.56628543	1.2353547	-30.161488	-1.2737416	0.56631005	0.7030753	-30.48612	1.8775767	1.5291004	36.881508	-22.046665	1.8775822	1.5293947	35.46542	-20.42659	1.3017281	3.7444713	151.02156	1e-08	1.305644	3.7734284	150.23409	1e-08	1.9846057	4.0306644	96.78886	-13.1753025	1.343585	0.0017664444	0.001775636	0.040736232	0.040164154	0.12933572	0.12806582	2.0616946e-05	-6.7694182	0.0011606277	3.5250797e-15	-18.420683	1.7349577e-13	-1.9846058	20.841103	890.36005	48846.47485089302
58	1.7449899	2.2777188	10.501427	-0.6502254	1.103617	1.6326582	7.9689913	-1.2229778	17.211538	60.54189	354.0	0.0	1.3	8.118497	52.0	0.0	1000.0	1000.0	0.9423077	0.6	88220.0	0.02990508474576271	2900004.0	-1.2816436	0.5771504	1.3188273	-27.577635	-1.2816434	0.5771527	0.8270707	-29.319921	1.8759575	1.5096583	34.266525	-22.356415	1.8759563	1.5098399	39.688934	-21.252283	1.2966385	3.9148319	182.85901	1e-08	1.3023248	3.9552438	189.0352	1e-08	2.0041432	3.9297118	91.709274	-12.055736	1.3180478	0.001808938	0.0017978549	0.04062584	0.04030647	0.12825598	0.12704329	-3.7132274e-06	-6.778366	0.001148893	3.617309e-15	-18.420683	1.7105306e-13	-2.0041435	21.102657	891.6523	49738.085542201996
59	1.3177224	1.736232	8.209312	-1.009865	1.3493868	2.059706	7.66318	-1.1271014	17.041666	92.98094	645.0	0.0	22.925	67.43271	298.0	0.0	1000.0	1000.0	0.6458333	0.65	89052.0	0.029684	2950004.0	-1.2806374	0.57531977	0.38967347	-25.923685	-1.280636	0.575226	0.46195114	-25.430819	1.8663629	1.510461	39.731236	-23.961992	1.8663554	1.5104436	36.883366	-27.745602	1.3067789	4.079696	199.30182	1e-08	1.3125604	4.108847	199.43057	1e-08	1.9909217	3.9359832	92.62012	-15.532702	1.2112776	0.001882203	0.0019292465	0.041312743	0.04142664	0.12914506	0.12772214	1.3938641e-05	-6.6957374	0.0012508777	4.3873927e-15	-18.420683	1.6835056e-13	-1.990922	20.910488	879.7938	50617.89941430092
60	1.4149971	1.7968225	7.8839235	-0.5788739	1.0745287	1.6944048	6.505684	-1.0178466	42.73077	140.27982	811.0	0.0	9.9	42.892193	239.0	0.0	1000.0	1000.0	0.6730769	0.675	91260.0	0.029921311475409836	3000004.0	-1.3024364	0.6058	2.4295785	-25.969875	-1.3024338	0.60578716	1.9920098	-25.16779	1.8672397	1.5354867	36.56237	-14.095404	1.8672328	1.5357902	38.60705	-16.775457	1.3021632	4.1808777	206.00894	1e-08	1.3087608	4.2261887	216.92676	1e-08	1.990695	3.8735528	78.54892	-13.830978	1.2362723	0.002159657	0.0021602972	0.042453546	0.041600067	0.13210699	0.13107565	1.2649647e-05	-6.695667	0.0012449202	4.396592e-15	-18.420683	1.6537338e-13	-1.9906949	21.143791	893.4775	51512.814851760864
61	1.2895125	1.7097534	6.149212	-0.6993542	0.9980564	1.2531312	3.7590032	-0.8455627	31.3125	102.48092	493.0	0.0	31.025	109.60212	623.0	0.0	1000.0	1000.0	0.6458333	0.475	92763.0	0.029923548387096773	3050004.0	-1.3379182	0.6445913	3.1604009	-28.903187	-1.3379134	0.6446467	2.3558214	-32.837025	1.8607211	1.5479196	34.15555	-27.662193	1.8607155	1.5481077	32.12453	-25.25605	1.3466454	4.3737164	225.33653	1e-08	1.3527539	4.4140735	220.13269	1e-08	2.0044713	3.911372	90.48663	-13.626681	1.2867647	0.0023490922	0.0023550002	0.04302743	0.042445138	0.13349795	0.1322525	-2.9618895e-06	-6.6251435	0.0013381059	4.2842317e-15	-18.420683	1.6252417e-13	-2.0044713	20.876247	893.49634	52404.856689453125
62	1.1758112	1.5597734	5.6157784	-1.1443771	1.2572434	1.5459017	6.6959167	-0.48708162	9.519231	27.580992	135.0	0.0	18.2	61.223442	304.0	0.0	1000.0	1000.0	0.65384614	0.575	93258.0	0.029605714285714287	3100004.0	-1.3614271	0.6649287	4.5102186	-19.922977	-1.3614284	0.6649518	5.9359655	-19.375881	1.8490447	1.5836582	42.175377	-26.468494	1.849041	1.5840281	40.62494	-28.479897	1.4032037	4.669317	263.74817	1e-08	1.4077203	4.6780524	248.57379	1e-08	1.9989725	3.796437	79.54996	-11.993803	1.3896166	0.0023024047	0.0022741796	0.044605304	0.044047974	0.13681985	0.13561559	4.137111e-06	-6.6141777	0.0013577224	3.868108e-15	-18.420683	1.5994118e-13	-1.9989723	21.086243	892.71594	53297.369878053665
63	1.4788948	1.6331286	8.783911	-0.84310406	0.8494379	1.3340474	5.5973372	-0.96649325	12.458333	39.88993	225.0	0.0	69.775	176.15242	758.0	0.0	1000.0	1000.0	0.75	0.4	94232.0	0.0294475	3150004.0	-1.3518527	0.6632224	0.60712457	-24.580763	-1.3518528	0.66319793	0.38947952	-23.050125	1.8434178	1.6076357	42.975014	-13.560553	1.8434086	1.6071213	44.082893	-13.0026655	1.4231684	5.086054	265.69803	1e-08	1.4275074	5.084933	267.51086	1e-08	1.9988143	3.8317397	73.58386	-12.674744	1.4331679	0.0022965444	0.002308049	0.04482459	0.045010835	0.13913855	0.1375334	3.4275395e-06	-6.602819	0.0013693869	3.610689e-15	-18.420683	1.5753712e-13	-1.9988143	21.134693	883.1882	54180.85703372955
